Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
1, 3, eco1, 381114, 0.36, 1, 0.54, 0.17, 230.63, 0, 344, 
1, 3, eco2, 367985, 0, 1, 0.31, 0, 306.02, 0, 365, 
1, 3, eco3, 262426, 0.02, 1, 0.2, 0.01, 328.64, 0, 365, 
1, 3, eco4, 299576, 0, 1, 0.41, 0, 270.12, 0, 351, 
1, 3, eco5, 123789, 0.66, 1, 0.4, 0.2, 217.81, 52, 323, 
1, 3, eco6, 877989, 0, 1, 0.3, 0, 308.19, 0, 365, 
1, 3, eco7, 348886, 0, 1, 0.35, 0, 287, 0, 365, 
1, 3, eco8, 571781, 0, 1, 0.31, 0, 300.69, 0, 348, 
1, 3, eco9, 324963, 0.58, 1, 0.59, 0.27, 210.99, 0, 336, 
1, 3, eco10, 112087, 0, 1, 0.39, 0, 280.66, 0, 365, 
1, 4, eco1, 380866, 0.14, 1, 0.53, 0.07, 230.63, 0, 344, 
1, 4, eco2, 367986, 0, 1, 0.31, 0, 306.02, 0, 365, 
1, 4, eco3, 262435, 0, 1, 0.19, 0, 328.64, 0, 365, 
1, 4, eco4, 299571, 0, 1, 0.4, 0, 270.12, 0, 351, 
1, 4, eco5, 123996, 0.5, 1, 0.39, 0.18, 217.83, 52, 323, 
1, 4, eco6, 877874, 0, 1, 0.29, 0, 308.19, 0, 365, 
1, 4, eco7, 349001, 0, 1, 0.34, 0, 286.96, 0, 365, 
1, 4, eco8, 571713, 0, 1, 0.29, 0, 300.68, 0, 348, 
1, 4, eco9, 324915, 0.4, 1, 0.58, 0.2, 210.98, 0, 336, 
1, 4, eco10, 112069, 0, 1, 0.38, 0, 280.7, 0, 365, 
1, 5, eco1, 380524, 0.36, 1, 0.54, 0.17, 230.61, 0, 344, 
1, 5, eco2, 367983, 0, 1, 0.31, 0, 306.02, 0, 365, 
1, 5, eco3, 262413, 0.02, 1, 0.2, 0.01, 328.64, 0, 365, 
1, 5, eco4, 299717, 0, 1, 0.41, 0, 270.13, 0, 351, 
1, 5, eco5, 123850, 0.66, 1, 0.4, 0.2, 217.83, 52, 323, 
1, 5, eco6, 877992, 0, 1, 0.3, 0, 308.2, 0, 365, 
1, 5, eco7, 349072, 0, 1, 0.35, 0, 286.94, 0, 365, 
1, 5, eco8, 571762, 0, 1, 0.31, 0, 300.68, 0, 348, 
1, 5, eco9, 324936, 0.58, 1, 0.59, 0.27, 210.99, 0, 336, 
1, 5, eco10, 112015, 0, 1, 0.39, 0, 280.62, 0, 365, 
1, 11, eco1, 48543, 0, 1, 0.5, 0, 227.9, 0, 344, 
1, 11, eco2, 21864, 0, 1, 0.27, 0, 304.65, 0, 365, 
1, 11, eco3, 22770, 0, 1, 0.12, 0, 335.15, 0, 365, 
1, 11, eco4, 73416, 0, 1, 0.38, 0, 269.05, 0, 351, 
1, 11, eco5, 46886, 0.15, 1, 0.32, 0.07, 220.86, 52, 323, 
1, 11, eco6, 55078, 0, 1, 0.27, 0, 303.6, 0, 365, 
1, 11, eco7, 70353, 0, 1, 0.33, 0, 283.27, 0, 365, 
1, 11, eco8, 19551, 0, 1, 0.18, 0, 304.57, 0, 348, 
1, 11, eco9, 25733, 0.01, 1, 0.55, 0.01, 212.45, 0, 336, 
1, 11, eco10, 41584, 0, 1, 0.32, 0, 286.71, 0, 365, 
1, 15, eco1, 48411, 0, 1, 0.5, 0, 227.47, 0, 344, 
1, 15, eco2, 22038, 0, 1, 0.27, 0, 304.1, 0, 365, 
1, 15, eco3, 23035, 0, 1, 0.12, 0, 334.91, 0, 365, 
1, 15, eco4, 73754, 0, 1, 0.38, 0, 268.97, 0, 351, 
1, 15, eco5, 46930, 0.15, 1, 0.32, 0.07, 220.58, 52, 323, 
1, 15, eco6, 55235, 0, 1, 0.28, 0, 303.46, 0, 365, 
1, 15, eco7, 70416, 0, 1, 0.33, 0, 283.82, 0, 365, 
1, 15, eco8, 19311, 0, 1, 0.18, 0, 304.79, 0, 348, 
1, 15, eco9, 25638, 0.01, 1, 0.55, 0.01, 212.73, 0, 336, 
1, 15, eco10, 41618, 0, 1, 0.32, 0, 286.86, 0, 365, 
1, 17, eco1, 48931, 0, 1, 0.49, 0, 227.48, 0, 344, 
1, 17, eco2, 22001, 0, 1, 0.25, 0, 304.52, 0, 365, 
1, 17, eco3, 22734, 0, 1, 0.1, 0, 334.92, 0, 365, 
1, 17, eco4, 73287, 0, 1, 0.37, 0, 268.73, 0, 351, 
1, 17, eco5, 46737, 0, 1, 0.29, 0, 220.51, 52, 323, 
1, 17, eco6, 55064, 0, 1, 0.26, 0, 303.48, 0, 365, 
1, 17, eco7, 70536, 0, 1, 0.32, 0, 283.88, 0, 365, 
1, 17, eco8, 19306, 0, 1, 0.16, 0, 304.63, 0, 348, 
1, 17, eco9, 25898, 0, 1, 0.54, 0, 212.48, 0, 336, 
1, 17, eco10, 41355, 0, 1, 0.31, 0, 285.83, 0, 365, 
1, 18, eco1, 48825, 0, 1, 0.49, 0, 227.47, 0, 344, 
1, 18, eco2, 22005, 0, 1, 0.26, 0, 304.07, 0, 365, 
1, 18, eco3, 23000, 0, 1, 0.1, 0, 335.27, 0, 365, 
1, 18, eco4, 73155, 0, 1, 0.37, 0, 268.96, 0, 351, 
1, 18, eco5, 46765, 0, 1, 0.29, 0, 220.6, 52, 323, 
1, 18, eco6, 55318, 0, 1, 0.26, 0, 303.63, 0, 365, 
1, 18, eco7, 69926, 0, 1, 0.32, 0, 283.59, 0, 365, 
1, 18, eco8, 19399, 0, 1, 0.17, 0, 304.25, 0, 348, 
1, 18, eco9, 25784, 0, 1, 0.54, 0, 212.23, 0, 336, 
1, 18, eco10, 41092, 0, 1, 0.31, 0, 286.02, 0, 365, 
1, 19, eco1, 48567, 0, 1, 0.49, 0, 227.49, 0, 344, 
1, 19, eco2, 21982, 0, 1, 0.25, 0, 304.36, 0, 365, 
1, 19, eco3, 22929, 0, 1, 0.11, 0, 334.69, 0, 365, 
1, 19, eco4, 73252, 0, 1, 0.37, 0, 268.48, 0, 351, 
1, 19, eco5, 46958, 0, 1, 0.29, 0, 220.47, 52, 323, 
1, 19, eco6, 55509, 0, 1, 0.26, 0, 303.5, 0, 365, 
1, 19, eco7, 70448, 0, 1, 0.32, 0, 283.61, 0, 365, 
1, 19, eco8, 19292, 0, 1, 0.16, 0, 304.57, 0, 348, 
1, 19, eco9, 25863, 0, 1, 0.54, 0, 212.37, 0, 336, 
1, 19, eco10, 41384, 0, 1, 0.31, 0, 286.1, 0, 365, 
1, 20, eco1, 110281, 0, 1, 0.48, 0, 227.67, 0, 344, 
1, 20, eco2, 67065, 0, 1, 0.25, 0, 305.11, 0, 365, 
1, 20, eco3, 53086, 0, 1, 0.12, 0, 331.92, 0, 365, 
1, 20, eco4, 137467, 0, 1, 0.37, 0, 268.11, 0, 351, 
1, 20, eco5, 54135, 0, 1, 0.3, 0, 219.44, 52, 323, 
1, 20, eco6, 169429, 0, 1, 0.25, 0, 305.36, 0, 365, 
1, 20, eco7, 139969, 0, 1, 0.33, 0, 279.74, 0, 365, 
1, 20, eco8, 79901, 0, 1, 0.18, 0, 302.41, 0, 348, 
1, 20, eco9, 71386, 0, 1, 0.54, 0, 211.81, 0, 336, 
1, 20, eco10, 36526, 0, 1, 0.32, 0, 283.56, 0, 365, 
1, 21, eco1, 110109, 0, 1, 0.48, 0, 227.6, 0, 344, 
1, 21, eco2, 67337, 0, 1, 0.25, 0, 304.92, 0, 365, 
1, 21, eco3, 52477, 0, 1, 0.12, 0, 331.65, 0, 365, 
1, 21, eco4, 138291, 0, 1, 0.37, 0, 267.9, 0, 351, 
1, 21, eco5, 54080, 0, 1, 0.3, 0, 219.53, 52, 323, 
1, 21, eco6, 170149, 0, 1, 0.25, 0, 305.5, 0, 365, 
1, 21, eco7, 140174, 0, 1, 0.33, 0, 279.77, 0, 365, 
1, 21, eco8, 80076, 0, 1, 0.18, 0, 302.01, 0, 348, 
1, 21, eco9, 70829, 0, 1, 0.54, 0, 211.81, 0, 336, 
1, 21, eco10, 36561, 0, 1, 0.31, 0, 284.43, 0, 365, 
1, 51, eco1, 266277, 0, 1, 0.02, 0, 228.79, 0, 344, 
1, 51, eco2, 185078, 0, 1, 0, 0, 306.11, 0, 365, 
1, 51, eco3, 136635, 0, 1, 0, 0, 328.47, 0, 365, 
1, 51, eco4, 284687, 0, 1, 0, 0, 266.87, 0, 351, 
1, 51, eco5, 103126, 0.29, 1, 0, 0, 218.48, 52, 323, 
1, 51, eco6, 501467, 0, 1, 0, 0, 306.65, 0, 365, 
1, 51, eco7, 307029, 0, 1, 0, 0, 280.29, 0, 365, 
1, 51, eco8, 294372, 0, 1, 0, 0, 300.75, 0, 348, 
1, 51, eco9, 173657, 0.17, 1, 0, 0, 211.11, 0, 336, 
1, 51, eco10, 65078, 0, 1, 0, 0, 279.34, 0, 365, 
1, 52, eco1, 266338, 0, 1, 0.02, 0, 228.83, 0, 344, 
1, 52, eco2, 184343, 0, 1, 0, 0, 305.95, 0, 365, 
1, 52, eco3, 136534, 0, 1, 0, 0, 328.55, 0, 365, 
1, 52, eco4, 284703, 0, 1, 0, 0, 266.81, 0, 351, 
1, 52, eco5, 103170, 0.29, 1, 0, 0, 218.57, 52, 323, 
1, 52, eco6, 501887, 0, 1, 0, 0, 306.71, 0, 365, 
1, 52, eco7, 306764, 0, 1, 0, 0, 280.28, 0, 365, 
1, 52, eco8, 293969, 0, 1, 0, 0, 300.76, 0, 348, 
1, 52, eco9, 173460, 0.17, 1, 0, 0, 211.15, 0, 336, 
1, 52, eco10, 64613, 0, 1, 0, 0, 278.94, 0, 365, 
1, 58, eco1, 266697, 0.87, 1, 0.55, 0.28, 228.82, 0, 344, 
1, 58, eco2, 184349, 0, 1, 0.32, 0, 306.02, 0, 365, 
1, 58, eco3, 136110, 0.75, 1, 0.21, 0.11, 328.6, 0, 365, 
1, 58, eco4, 284707, 0.69, 1, 0.43, 0.22, 266.74, 0, 351, 
1, 58, eco5, 103462, 0.96, 1, 0.4, 0.2, 218.55, 52, 323, 
1, 58, eco6, 502319, 0.54, 1, 0.31, 0.15, 306.66, 0, 365, 
1, 58, eco7, 307005, 0.31, 1, 0.38, 0.1, 280.35, 0, 365, 
1, 58, eco8, 294488, 0.51, 1, 0.33, 0.16, 300.76, 0, 348, 
1, 58, eco9, 174025, 0.94, 1, 0.6, 0.3, 211.1, 0, 336, 
1, 58, eco10, 64774, 0.26, 1, 0.4, 0.1, 279.15, 0, 365, 
1, 59, eco1, 266695, 0.87, 1, 0.55, 0.28, 228.66, 0, 344, 
1, 59, eco2, 184394, 0, 1, 0.32, 0, 306.15, 0, 365, 
1, 59, eco3, 136751, 0.75, 1, 0.21, 0.11, 328.57, 0, 365, 
1, 59, eco4, 284560, 0.69, 1, 0.43, 0.22, 266.88, 0, 351, 
1, 59, eco5, 102987, 0.96, 1, 0.4, 0.2, 218.46, 52, 323, 
1, 59, eco6, 501176, 0.54, 1, 0.32, 0.15, 306.62, 0, 365, 
1, 59, eco7, 306894, 0.31, 1, 0.38, 0.1, 280.17, 0, 365, 
1, 59, eco8, 294294, 0.51, 1, 0.33, 0.16, 300.8, 0, 348, 
1, 59, eco9, 173617, 0.94, 1, 0.6, 0.3, 211.13, 0, 336, 
1, 59, eco10, 64577, 0.26, 1, 0.41, 0.1, 278.86, 0, 365, 
1, 61, eco1, 266471, 0.87, 1, 0.55, 0.28, 228.76, 0, 344, 
1, 61, eco2, 183808, 0, 1, 0.32, 0, 305.94, 0, 365, 
1, 61, eco3, 136301, 0.75, 1, 0.21, 0.11, 328.5, 0, 365, 
1, 61, eco4, 285326, 0.69, 1, 0.43, 0.22, 266.89, 0, 351, 
1, 61, eco5, 103102, 0.96, 1, 0.4, 0.2, 218.56, 52, 323, 
1, 61, eco6, 501851, 0.54, 1, 0.32, 0.15, 306.62, 0, 365, 
1, 61, eco7, 307187, 0.31, 1, 0.38, 0.1, 280.23, 0, 365, 
1, 61, eco8, 294482, 0.51, 1, 0.33, 0.16, 300.81, 0, 348, 
1, 61, eco9, 172938, 0.94, 1, 0.6, 0.3, 211.1, 0, 336, 
1, 61, eco10, 64685, 0.26, 1, 0.4, 0.1, 279.49, 0, 365, 
1, 62, eco1, 266717, 0.87, 1, 0.55, 0.28, 228.71, 0, 344, 
1, 62, eco2, 184044, 0, 1, 0.32, 0, 306.12, 0, 365, 
1, 62, eco3, 137048, 0.75, 1, 0.21, 0.11, 328.49, 0, 365, 
1, 62, eco4, 285212, 0.69, 1, 0.43, 0.22, 266.92, 0, 351, 
1, 62, eco5, 103292, 0.96, 1, 0.4, 0.2, 218.51, 52, 323, 
1, 62, eco6, 501585, 0.54, 1, 0.32, 0.15, 306.57, 0, 365, 
1, 62, eco7, 307552, 0.31, 1, 0.38, 0.1, 280.17, 0, 365, 
1, 62, eco8, 295181, 0.51, 1, 0.33, 0.16, 300.8, 0, 348, 
1, 62, eco9, 173314, 0.94, 1, 0.6, 0.3, 211.1, 0, 336, 
1, 62, eco10, 64832, 0.26, 1, 0.4, 0.1, 279.13, 0, 365, 
1, 63, eco1, 266405, 0.87, 1, 0.55, 0.28, 228.67, 0, 344, 
1, 63, eco2, 184623, 0, 1, 0.32, 0, 306.01, 0, 365, 
1, 63, eco3, 137010, 0.75, 1, 0.21, 0.11, 328.58, 0, 365, 
1, 63, eco4, 284570, 0.69, 1, 0.43, 0.22, 266.83, 0, 351, 
1, 63, eco5, 103025, 0.96, 1, 0.4, 0.2, 218.6, 52, 323, 
1, 63, eco6, 500804, 0.54, 1, 0.32, 0.15, 306.56, 0, 365, 
1, 63, eco7, 306888, 0.31, 1, 0.38, 0.1, 280.32, 0, 365, 
1, 63, eco8, 294394, 0.51, 1, 0.33, 0.16, 300.83, 0, 348, 
1, 63, eco9, 173405, 0.94, 1, 0.6, 0.3, 211.09, 0, 336, 
1, 63, eco10, 64702, 0.26, 1, 0.41, 0.1, 278.94, 0, 365, 
1, 64, eco1, 265518, 0.87, 1, 0.55, 0.28, 228.7, 0, 344, 
1, 64, eco2, 183792, 0, 1, 0.32, 0, 306.12, 0, 365, 
1, 64, eco3, 136511, 0.75, 1, 0.21, 0.11, 328.39, 0, 365, 
1, 64, eco4, 284973, 0.69, 1, 0.43, 0.22, 266.83, 0, 351, 
1, 64, eco5, 103430, 0.96, 1, 0.4, 0.2, 218.58, 52, 323, 
1, 64, eco6, 501790, 0.54, 1, 0.32, 0.15, 306.58, 0, 365, 
1, 64, eco7, 306619, 0.31, 1, 0.38, 0.1, 280.25, 0, 365, 
1, 64, eco8, 294818, 0.51, 1, 0.33, 0.16, 300.87, 0, 348, 
1, 64, eco9, 173703, 0.94, 1, 0.6, 0.3, 211.02, 0, 336, 
1, 64, eco10, 64909, 0.26, 1, 0.4, 0.1, 279.13, 0, 365, 
1, 65, eco1, 266405, 0.87, 1, 0.55, 0.28, 228.78, 0, 344, 
1, 65, eco2, 184220, 0, 1, 0.32, 0, 305.93, 0, 365, 
1, 65, eco3, 136705, 0.75, 1, 0.21, 0.11, 328.52, 0, 365, 
1, 65, eco4, 284914, 0.69, 1, 0.43, 0.22, 266.85, 0, 351, 
1, 65, eco5, 103014, 0.96, 1, 0.4, 0.2, 218.65, 52, 323, 
1, 65, eco6, 501930, 0.54, 1, 0.32, 0.15, 306.5, 0, 365, 
1, 65, eco7, 307146, 0.31, 1, 0.38, 0.1, 280.21, 0, 365, 
1, 65, eco8, 294157, 0.51, 1, 0.33, 0.16, 300.72, 0, 348, 
1, 65, eco9, 174589, 0.94, 1, 0.6, 0.3, 211.14, 0, 336, 
1, 65, eco10, 64831, 0.26, 1, 0.4, 0.1, 279.03, 0, 365, 
1, 66, eco1, 266055, 0.87, 1, 0.55, 0.28, 228.63, 0, 344, 
1, 66, eco2, 183952, 0, 1, 0.32, 0, 305.92, 0, 365, 
1, 66, eco3, 136499, 0.75, 1, 0.21, 0.11, 328.47, 0, 365, 
1, 66, eco4, 285324, 0.69, 1, 0.43, 0.22, 266.77, 0, 351, 
1, 66, eco5, 103538, 0.96, 1, 0.4, 0.2, 218.47, 52, 323, 
1, 66, eco6, 501620, 0.54, 1, 0.32, 0.15, 306.58, 0, 365, 
1, 66, eco7, 306422, 0.31, 1, 0.38, 0.1, 280.41, 0, 365, 
1, 66, eco8, 295277, 0.51, 1, 0.33, 0.16, 300.77, 0, 348, 
1, 66, eco9, 173037, 0.94, 1, 0.6, 0.3, 211.14, 0, 336, 
1, 66, eco10, 64588, 0.26, 1, 0.4, 0.1, 279.25, 0, 365, 
1, 68, eco1, 266076, 0.87, 1, 0.55, 0.28, 228.73, 0, 344, 
1, 68, eco2, 184323, 0, 1, 0.32, 0, 305.97, 0, 365, 
1, 68, eco3, 137301, 0.75, 1, 0.21, 0.11, 328.42, 0, 365, 
1, 68, eco4, 284761, 0.69, 1, 0.43, 0.22, 266.78, 0, 351, 
1, 68, eco5, 103160, 0.96, 1, 0.4, 0.2, 218.55, 52, 323, 
1, 68, eco6, 501756, 0.54, 1, 0.32, 0.15, 306.65, 0, 365, 
1, 68, eco7, 306670, 0.31, 1, 0.38, 0.1, 280.4, 0, 365, 
1, 68, eco8, 294304, 0.51, 1, 0.33, 0.16, 300.83, 0, 348, 
1, 68, eco9, 173049, 0.94, 1, 0.6, 0.3, 211.2, 0, 336, 
1, 68, eco10, 64960, 0.26, 1, 0.4, 0.1, 279.19, 0, 365, 
1, 69, eco1, 266102, 0.87, 1, 0.55, 0.28, 228.78, 0, 344, 
1, 69, eco2, 184443, 0, 1, 0.32, 0, 306.17, 0, 365, 
1, 69, eco3, 137012, 0.75, 1, 0.21, 0.11, 328.58, 0, 365, 
1, 69, eco4, 284971, 0.69, 1, 0.43, 0.22, 266.84, 0, 351, 
1, 69, eco5, 103130, 0.96, 1, 0.4, 0.2, 218.59, 52, 323, 
1, 69, eco6, 502160, 0.54, 1, 0.31, 0.15, 306.7, 0, 365, 
1, 69, eco7, 306800, 0.31, 1, 0.38, 0.1, 280.25, 0, 365, 
1, 69, eco8, 295196, 0.51, 1, 0.33, 0.16, 300.82, 0, 348, 
1, 69, eco9, 173419, 0.94, 1, 0.6, 0.3, 211.1, 0, 336, 
1, 69, eco10, 64853, 0.26, 1, 0.4, 0.1, 279.32, 0, 365, 
1, 81, eco1, 48927, 0, 1, 0.54, 0, 227.64, 0, 344, 
1, 81, eco2, 21916, 0, 1, 0.31, 0, 304.66, 0, 365, 
1, 81, eco3, 22851, 0, 1, 0.16, 0, 335.54, 0, 365, 
1, 81, eco4, 73446, 0, 1, 0.41, 0, 269.26, 0, 351, 
1, 81, eco5, 47093, 0.2, 1, 0.37, 0.09, 220.46, 52, 323, 
1, 81, eco6, 54935, 0, 1, 0.3, 0, 303.44, 0, 365, 
1, 81, eco7, 70311, 0, 1, 0.35, 0, 283.61, 0, 365, 
1, 81, eco8, 19363, 0, 1, 0.27, 0, 304.7, 0, 348, 
1, 81, eco9, 25786, 0.02, 1, 0.58, 0.01, 212.55, 0, 336, 
1, 81, eco10, 41238, 0, 1, 0.36, 0, 286.22, 0, 365, 
1, 93, eco1, 35782, 0, 1, 0.01, 0, 233.68, 0, 344, 
1, 93, eco2, 2199, 0, 1, 0, 0, 303.65, 0, 365, 
1, 93, eco3, 26926, 0, 1, 0, 0, 338.74, 0, 365, 
1, 93, eco4, 79684, 0, 1, 0, 0, 274.32, 0, 351, 
1, 93, eco5, 123420, 0, 1, 0, 0, 221.42, 52, 323, 
1, 93, eco6, 13894, 0, 1, 0, 0, 298.89, 0, 365, 
1, 93, eco7, 72617, 0, 1, 0, 0, 304.08, 0, 365, 
1, 93, eco8, 3823, 0, 1, 0, 0, 307.04, 0, 348, 
1, 93, eco9, 3711, 0, 1, 0, 0, 212.21, 0, 336, 
1, 93, eco10, 135452, 0, 1, 0, 0, 287.27, 0, 365, 
1, 96, eco1, 35741, 0, 1, 0.01, 0, 233.67, 0, 344, 
1, 96, eco2, 2195, 0, 1, 0, 0, 303.86, 0, 365, 
1, 96, eco3, 26868, 0, 1, 0, 0, 338.83, 0, 365, 
1, 96, eco4, 79615, 0, 1, 0, 0, 274.25, 0, 351, 
1, 96, eco5, 123308, 0, 1, 0, 0, 221.41, 52, 323, 
1, 96, eco6, 13869, 0, 1, 0, 0, 298.82, 0, 365, 
1, 96, eco7, 72743, 0, 1, 0, 0, 304.06, 0, 365, 
1, 96, eco8, 3860, 0, 1, 0, 0, 306.33, 0, 348, 
1, 96, eco9, 3679, 0, 1, 0, 0, 211.7, 0, 336, 
1, 96, eco10, 135437, 0, 1, 0, 0, 287.33, 0, 365, 
1, 101, eco1, 110050, 0, 1, 0.48, 0, 227.53, 0, 344, 
1, 101, eco2, 67502, 0, 1, 0.24, 0, 305.33, 0, 365, 
1, 101, eco3, 52948, 0, 1, 0.11, 0, 331.51, 0, 365, 
1, 101, eco4, 138066, 0, 1, 0.36, 0, 268.11, 0, 351, 
1, 101, eco5, 54402, 0, 1, 0.28, 0, 219.4, 52, 323, 
1, 101, eco6, 169399, 0, 1, 0.24, 0, 305.47, 0, 365, 
1, 101, eco7, 139938, 0, 1, 0.33, 0, 279.84, 0, 365, 
1, 101, eco8, 80308, 0, 1, 0.17, 0, 302.11, 0, 348, 
1, 101, eco9, 70817, 0, 1, 0.53, 0, 211.85, 0, 336, 
1, 101, eco10, 36658, 0, 1, 0.31, 0, 283.72, 0, 365, 
1, 103, eco1, 380526, 0, 1, 0.35, 0, 230.6, 0, 344, 
1, 103, eco2, 367980, 0, 1, 0.15, 0, 306.02, 0, 365, 
1, 103, eco3, 262428, 0, 1, 0.09, 0, 328.64, 0, 365, 
1, 103, eco4, 299775, 0, 1, 0.26, 0, 270.15, 0, 351, 
1, 103, eco5, 124004, 0, 1, 0.15, 0, 217.82, 52, 323, 
1, 103, eco6, 877696, 0, 1, 0.11, 0, 308.2, 0, 365, 
1, 103, eco7, 349018, 0, 1, 0.25, 0, 286.97, 0, 365, 
1, 103, eco8, 571788, 0, 1, 0.08, 0, 300.68, 0, 348, 
1, 103, eco9, 324901, 0, 1, 0.44, 0, 210.98, 0, 336, 
1, 103, eco10, 112075, 0, 1, 0.25, 0, 280.61, 0, 365, 
1, 104, eco1, 380791, 0, 1, 0.02, 0, 230.62, 0, 344, 
1, 104, eco2, 367991, 0, 1, 0, 0, 306.02, 0, 365, 
1, 104, eco3, 262394, 0, 1, 0, 0, 328.65, 0, 365, 
1, 104, eco4, 299702, 0, 1, 0, 0, 270.13, 0, 351, 
1, 104, eco5, 123971, 0, 1, 0, 0, 217.82, 52, 323, 
1, 104, eco6, 877879, 0, 1, 0, 0, 308.2, 0, 365, 
1, 104, eco7, 348829, 0, 1, 0, 0, 286.94, 0, 365, 
1, 104, eco8, 571733, 0, 1, 0, 0, 300.68, 0, 348, 
1, 104, eco9, 324992, 0, 1, 0, 0, 211, 0, 336, 
1, 104, eco10, 112174, 0, 1, 0, 0, 280.67, 0, 365, 
1, 106, eco1, 380877, 0.14, 1, 0.03, 0, 230.6, 0, 344, 
1, 106, eco2, 367986, 0, 1, 0, 0, 306.02, 0, 365, 
1, 106, eco3, 262400, 0, 1, 0, 0, 328.64, 0, 365, 
1, 106, eco4, 299726, 0, 1, 0, 0, 270.1, 0, 351, 
1, 106, eco5, 124119, 0.5, 1, 0.01, 0, 217.84, 52, 323, 
1, 106, eco6, 878149, 0, 1, 0.01, 0, 308.2, 0, 365, 
1, 106, eco7, 348734, 0, 1, 0.01, 0, 286.99, 0, 365, 
1, 106, eco8, 571804, 0, 1, 0, 0, 300.69, 0, 348, 
1, 106, eco9, 325038, 0.4, 1, 0.01, 0.01, 211, 0, 336, 
1, 106, eco10, 112053, 0, 1, 0.01, 0, 280.6, 0, 365, 
1, 108, eco1, 380797, 0, 1, 0.35, 0, 230.64, 0, 344, 
1, 108, eco2, 367975, 0, 1, 0.15, 0, 306.02, 0, 365, 
1, 108, eco3, 262440, 0, 1, 0.09, 0, 328.64, 0, 365, 
1, 108, eco4, 299448, 0, 1, 0.26, 0, 270.15, 0, 351, 
1, 108, eco5, 124058, 0, 1, 0.15, 0, 217.83, 52, 323, 
1, 108, eco6, 877898, 0, 1, 0.11, 0, 308.19, 0, 365, 
1, 108, eco7, 348946, 0, 1, 0.25, 0, 286.93, 0, 365, 
1, 108, eco8, 571730, 0, 1, 0.08, 0, 300.68, 0, 348, 
1, 108, eco9, 325031, 0, 1, 0.44, 0, 210.99, 0, 336, 
1, 108, eco10, 112035, 0, 1, 0.25, 0, 280.67, 0, 365, 
1, 109, eco1, 266981, 0, 1, 0.15, 0, 228.65, 0, 344, 
1, 109, eco2, 183897, 0, 1, 0.01, 0, 305.98, 0, 365, 
1, 109, eco3, 137108, 0, 1, 0.01, 0, 328.37, 0, 365, 
1, 109, eco4, 285239, 0, 1, 0.06, 0, 266.78, 0, 351, 
1, 109, eco5, 103417, 0.4, 1, 0.02, 0.01, 218.53, 52, 323, 
1, 109, eco6, 502409, 0, 1, 0.03, 0, 306.65, 0, 365, 
1, 109, eco7, 306941, 0, 1, 0.09, 0, 280.29, 0, 365, 
1, 109, eco8, 294849, 0, 1, 0.01, 0, 300.73, 0, 348, 
1, 109, eco9, 172744, 0.27, 1, 0.16, 0.07, 211, 0, 336, 
1, 109, eco10, 64746, 0, 1, 0.09, 0, 279.3, 0, 365, 
1, 113, eco1, 265970, 0, 1, 0.47, 0, 228.63, 0, 344, 
1, 113, eco2, 183789, 0, 1, 0.24, 0, 306.06, 0, 365, 
1, 113, eco3, 136690, 0, 1, 0.13, 0, 328.66, 0, 365, 
1, 113, eco4, 285128, 0, 1, 0.37, 0, 266.84, 0, 351, 
1, 113, eco5, 103203, 0, 1, 0.28, 0, 218.62, 52, 323, 
1, 113, eco6, 501911, 0, 1, 0.24, 0, 306.63, 0, 365, 
1, 113, eco7, 306469, 0, 1, 0.33, 0, 280.25, 0, 365, 
1, 113, eco8, 295090, 0, 1, 0.17, 0, 300.98, 0, 348, 
1, 113, eco9, 173220, 0, 1, 0.54, 0, 211.06, 0, 336, 
1, 113, eco10, 64971, 0, 1, 0.33, 0, 279.29, 0, 365, 
1, 114, eco1, 110381, 0, 1, 0.02, 0, 227.44, 0, 344, 
1, 114, eco2, 67822, 0, 1, 0, 0, 305.22, 0, 365, 
1, 114, eco3, 52942, 0, 1, 0, 0, 331.48, 0, 365, 
1, 114, eco4, 137632, 0, 1, 0, 0, 268, 0, 351, 
1, 114, eco5, 54124, 0.13, 1, 0, 0, 219.34, 52, 323, 
1, 114, eco6, 169561, 0, 1, 0, 0, 305.32, 0, 365, 
1, 114, eco7, 139658, 0, 1, 0, 0, 279.85, 0, 365, 
1, 114, eco8, 80246, 0, 1, 0, 0, 302.19, 0, 348, 
1, 114, eco9, 71411, 0, 1, 0, 0, 211.82, 0, 336, 
1, 114, eco10, 36510, 0, 1, 0, 0, 283.95, 0, 365, 
1, 116, eco1, 266313, 0, 1, 0.47, 0, 228.79, 0, 344, 
1, 116, eco2, 184201, 0, 1, 0.24, 0, 306.21, 0, 365, 
1, 116, eco3, 136962, 0, 1, 0.13, 0, 328.4, 0, 365, 
1, 116, eco4, 285074, 0, 1, 0.37, 0, 266.8, 0, 351, 
1, 116, eco5, 103147, 0, 1, 0.28, 0, 218.51, 52, 323, 
1, 116, eco6, 501765, 0, 1, 0.24, 0, 306.64, 0, 365, 
1, 116, eco7, 306900, 0, 1, 0.33, 0, 280.26, 0, 365, 
1, 116, eco8, 294357, 0, 1, 0.18, 0, 300.76, 0, 348, 
1, 116, eco9, 173729, 0, 1, 0.54, 0, 211.07, 0, 336, 
